2023/07/28 08:33:20.679  3780  3656 G1   CMainWindow::ShouldShowDynamicPassword(): dynPw=0 allowIncoming=1 id=-1 ka=0 lanAllowed=0 lanOnly=0 networkState=1
2023/07/28 08:33:20.803  3080  3684 S0   CT4 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:33:20.858  3080  3684 S0   CT4 Activating support for ccmdV2
2023/07/28 08:33:20.858  3080  3684 S0   CT4 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:33:20.858  3080  3684 S0   CT4 CT.Disconnect
2023/07/28 08:33:20.858  3080  3684 S0   Non-Commercial use
2023/07/28 08:33:20.858  3080  3684 S0   Resource-Language:fr
2023/07/28 08:33:21.037  3080  3684 S0   CT5 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=588
2023/07/28 08:33:21.091  3080  3684 S0   CT5 Activating support for ccmdV2
2023/07/28 08:33:21.091  3080  3684 S0   CT5 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:33:21.091  3080  3684 S0   CT5 CT.Disconnect
2023/07/28 08:33:21.091  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=1&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&usageenvironment=2&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:33:21.720  3080  3684 S0   CT6 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:33:21.883  3080  3684 S0   CT6 Activating support for ccmdV2
2023/07/28 08:33:21.883  3080  3684 S0   CT6 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:33:21.883  3080  3684 S0   CT6 CT.Disconnect
2023/07/28 08:33:21.883  3080  3684 S0   Non-Commercial use
2023/07/28 08:33:21.883  3080  3684 S0   Resource-Language:fr
2023/07/28 08:33:21.918  3080  3684 S0   CT7 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=569
2023/07/28 08:33:21.972  3080  3684 S0   CT7 Activating support for ccmdV2
2023/07/28 08:33:21.972  3080  3684 S0   CT7 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:33:21.972  3080  3684 S0   CT7 CT.Disconnect
2023/07/28 08:33:21.972  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=1&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:33:22.619  3080  3340 S0   EnumComputers.0
2023/07/28 08:33:28.930  3780  3656 G1   Monitors: Generic Non-PnP Monitor, \\.\DISPLAY1, 1920x983, flags=3
2023/07/28 08:33:28.995  3780  3656 G1   Monitors: Generic Non-PnP Monitor, \\.\DISPLAY1, 1920x983, flags=3
2023/07/28 08:33:33.138  3080  3684 S0   CT8 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:33:33.186  3080  3684 S0   CT8 Activating support for ccmdV2
2023/07/28 08:33:33.186  3080  3684 S0   CT8 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:33:33.186  3080  3684 S0   CT8 CT.Disconnect
2023/07/28 08:33:33.186  3080  3684 S0   Non-Commercial use
2023/07/28 08:33:33.186  3080  3684 S0   Resource-Language:fr
2023/07/28 08:33:33.235  3080  3684 S0   CT9 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:33:33.267  3080  3684 S0   CT9 Activating support for ccmdV2
2023/07/28 08:33:33.267  3080  3684 S0   CT9 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:33:33.267  3080  3684 S0   CT9 CT.Disconnect
2023/07/28 08:33:33.267  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=12&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:33:33.817  3080  3684 S0   CT10 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:33:33.866  3080  3684 S0   CT10 Activating support for ccmdV2
2023/07/28 08:33:33.866  3080  3684 S0   CT10 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:33:33.866  3080  3684 S0   CT10 CT.Disconnect
2023/07/28 08:33:33.866  3080  3684 S0   Non-Commercial use
2023/07/28 08:33:33.866  3080  3684 S0   Resource-Language:fr
2023/07/28 08:33:33.914  3080  3684 S0   CT11 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:33:33.947  3080  3684 S0   CT11 Activating support for ccmdV2
2023/07/28 08:33:33.947  3080  3684 S0   CT11 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:33:33.947  3080  3684 S0   CT11 CT.Disconnect
2023/07/28 08:33:33.947  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=12&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:33:43.009  3080  3684 S0   CT12 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:33:43.054  3080  3684 S0   CT12 Activating support for ccmdV2
2023/07/28 08:33:43.054  3080  3684 S0   CT12 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:33:43.054  3080  3684 S0   CT12 CT.Disconnect
2023/07/28 08:33:43.054  3080  3684 S0   Non-Commercial use
2023/07/28 08:33:43.054  3080  3684 S0   Resource-Language:fr
2023/07/28 08:33:43.082  3080  3684 S0   CT13 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:33:43.126  3080  3684 S0   CT13 Activating support for ccmdV2
2023/07/28 08:33:43.126  3080  3684 S0   CT13 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:33:43.126  3080  3684 S0   CT13 CT.Disconnect
2023/07/28 08:33:43.126  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=22&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:33:43.636  3080  3684 S0   CT14 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:33:43.694  3080  3684 S0   CT14 Activating support for ccmdV2
2023/07/28 08:33:43.694  3080  3684 S0   CT14 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:33:43.694  3080  3684 S0   CT14 CT.Disconnect
2023/07/28 08:33:43.694  3080  3684 S0   Non-Commercial use
2023/07/28 08:33:43.694  3080  3684 S0   Resource-Language:fr
2023/07/28 08:33:43.737  3080  3684 S0   CT15 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:33:43.767  3080  3684 S0   CT15 Activating support for ccmdV2
2023/07/28 08:33:43.767  3080  3684 S0   CT15 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:33:43.767  3080  3684 S0   CT15 CT.Disconnect
2023/07/28 08:33:43.767  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=22&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:33:52.785  3080  3684 S0   CT16 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:33:52.810  3080  3684 S0   CT16 Activating support for ccmdV2
2023/07/28 08:33:52.810  3080  3684 S0   CT16 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:33:52.810  3080  3684 S0   CT16 CT.Disconnect
2023/07/28 08:33:52.810  3080  3684 S0   Non-Commercial use
2023/07/28 08:33:52.810  3080  3684 S0   Resource-Language:fr
2023/07/28 08:33:53.112  3080  3684 S0   CT17 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:33:53.151  3080  3684 S0   CT17 Activating support for ccmdV2
2023/07/28 08:33:53.151  3080  3684 S0   CT17 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:33:53.151  3080  3684 S0   CT17 CT.Disconnect
2023/07/28 08:33:53.151  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=33&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:33:53.597  3080  3684 S0   CT18 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:33:53.637  3080  3684 S0   CT18 Activating support for ccmdV2
2023/07/28 08:33:53.637  3080  3684 S0   CT18 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:33:53.637  3080  3684 S0   CT18 CT.Disconnect
2023/07/28 08:33:53.637  3080  3684 S0   Non-Commercial use
2023/07/28 08:33:53.637  3080  3684 S0   Resource-Language:fr
2023/07/28 08:33:53.742  3080  3684 S0   CT19 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:33:53.781  3080  3684 S0   CT19 Activating support for ccmdV2
2023/07/28 08:33:53.781  3080  3684 S0   CT19 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:33:53.781  3080  3684 S0   CT19 CT.Disconnect
2023/07/28 08:33:53.781  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=34&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:34:01.365  3080  3684 S0   CT20 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:34:01.388  3080  3684 S0   CT20 Activating support for ccmdV2
2023/07/28 08:34:01.388  3080  3684 S0   CT20 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:34:01.388  3080  3684 S0   CT20 CT.Disconnect
2023/07/28 08:34:01.388  3080  3684 S0   Non-Commercial use
2023/07/28 08:34:01.388  3080  3684 S0   Resource-Language:fr
2023/07/28 08:34:01.423  3080  3684 S0   CT21 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:34:01.447  3080  3684 S0   CT21 Activating support for ccmdV2
2023/07/28 08:34:01.447  3080  3684 S0   CT21 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:34:01.447  3080  3684 S0   CT21 CT.Disconnect
2023/07/28 08:34:01.447  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=44&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:34:01.860  3080  3684 S0   CT22 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:34:01.895  3080  3684 S0   CT22 Activating support for ccmdV2
2023/07/28 08:34:01.895  3080  3684 S0   CT22 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:34:01.895  3080  3684 S0   CT22 CT.Disconnect
2023/07/28 08:34:01.895  3080  3684 S0   Non-Commercial use
2023/07/28 08:34:01.895  3080  3684 S0   Resource-Language:fr
2023/07/28 08:34:01.931  3080  3684 S0   CT23 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:34:01.955  3080  3684 S0   CT23 Activating support for ccmdV2
2023/07/28 08:34:01.955  3080  3684 S0   CT23 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:34:01.955  3080  3684 S0   CT23 CT.Disconnect
2023/07/28 08:34:01.955  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=44&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:34:09.426  3080  3684 S0   CT24 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:34:09.453  3080  3684 S0   CT24 Activating support for ccmdV2
2023/07/28 08:34:09.453  3080  3684 S0   CT24 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:34:09.453  3080  3684 S0   CT24 CT.Disconnect
2023/07/28 08:34:09.453  3080  3684 S0   Non-Commercial use
2023/07/28 08:34:09.453  3080  3684 S0   Resource-Language:fr
2023/07/28 08:34:09.491  3080  3684 S0   CT25 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=570
2023/07/28 08:34:09.531  3080  3684 S0   CT25 Activating support for ccmdV2
2023/07/28 08:34:09.531  3080  3684 S0   CT25 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=15
2023/07/28 08:34:09.531  3080  3684 S0   CT25 CT.Disconnect
2023/07/28 08:34:09.531  3080  3684 S0   MC.L addonchannels=0&ckaportsenabled=0&client=TVH&f=Login&gw=1&gwlevel=431&hideonlinestatus=0&httpout=1&ic=345367517&id=-1&iguid={925df185-67fe-4212-85bc-a938f209964a}&keepalive=1&language=fr&licensetype=0&logging=1&mid=0x08002795a434_1d112dc31bae0f4_116666679&midf=1&midhistory=0x08002795a434_1d112dc31bae0f4_116666679|u2fcb8a98c31e4a93a5bf21df8075012d08002795a434c28cb9d244297dda27dbef8549ea0f8d&midv=0&noofactivekeepalive=0&os=Win_6.2.9200_W&port443out=0&rhash={8cce4a00-5ca3-45d4-3a1e-26aeb8c74eff}&runtime=54&smidv=1&sro=0&supportedfeatures=244701&tcpout=1&v=7.0.43148 H - 0#VERSIONTOOOLD
2023/07/28 08:34:09.985  3080  3684 S0   CT26 CT.Send.CMD_MASTERCOMMAND From=4294967295 To=0 L=265
2023/07/28 08:34:10.023  3080  3684 S0   CT26 Activating support for ccmdV2
2023/07/28 08:34:10.023  3080  3684 S0   CT26 CT.Receive.CMD_MASTERRESPONSE From=0 To=4294967295 L=9
2023/07/28 08:34:10.023  3080  3684 S0   CT26 CT.Disconnect
2023/07/28 08:34:10.023  3080  3684 S0   Non-Commercial use
2023/07/28 08:34:10.023  3080  3684 S0   Resource-Language:fr
